trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
618,17:43:00,17:43:00,118,6,,0,0,1
618,17:48:00,17:48:00,23,7,,0,0,1
619,17:22:00,17:22:00,115,1,,0,0,1
619,17:32:00,17:32:00,20,2,,0,0,1
619,17:40:00,17:40:00,87,3,,0,0,1
619,17:48:00,17:48:00,11,4,,0,0,1
619,17:57:00,17:57:00,24,5,,0,0,1
619,18:14:00,18:14:00,118,6,,0,0,1
619,18:19:00,18:19:00,23,7,,0,0,1
620,17:53:00,17:53:00,115,1,,0,0,1
620,18:03:00,18:03:00,20,2,,0,0,1
620,18:11:00,18:11:00,87,3,,0,0,1
620,18:19:00,18:19:00,11,4,,0,0,1
620,18:28:00,18:28:00,24,5,,0,0,1
620,18:45:00,18:45:00,118,6,,0,0,1
620,18:50:00,18:50:00,23,7,,0,0,1
621,18:24:00,18:24:00,115,1,,0,0,1
621,18:34:00,18:34:00,20,2,,0,0,1
621,18:42:00,18:42:00,87,3,,0,0,1
621,18:50:00,18:50:00,11,4,,0,0,1
621,18:59:00,18:59:00,24,5,,0,0,1
621,19:16:00,19:16:00,118,6,,0,0,1
621,19:21:00,19:21:00,23,7,,0,0,1
622,18:55:00,18:55:00,115,1,,0,0,1
622,19:05:00,19:05:00,20,2,,0,0,1
622,19:13:00,19:13:00,87,3,,0,0,1
622,19:21:00,19:21:00,11,4,,0,0,1
622,19:30:00,19:30:00,24,5,,0,0,1
622,19:47:00,19:47:00,118,6,,0,0,1
622,19:52:00,19:52:00,23,7,,0,0,1
623,19:56:00,19:56:00,115,1,,0,0,1
623,20:06:00,20:06:00,20,2,,0,0,1
623,20:14:00,20:14:00,87,3,,0,0,1
623,20:22:00,20:22:00,11,4,,0,0,1
623,20:31:00,20:31:00,24,5,,0,0,1
623,20:48:00,20:48:00,118,6,,0,0,1
623,20:53:00,20:53:00,23,7,,0,0,1
624,20:57:00,20:57:00,115,1,,0,0,1
624,21:07:00,21:07:00,20,2,,0,0,1
624,21:15:00,21:15:00,87,3,,0,0,1
624,21:23:00,21:23:00,11,4,,0,0,1
624,21:32:00,21:32:00,24,5,,0,0,1
624,21:49:00,21:49:00,118,6,,0,0,1
624,21:54:00,21:54:00,23,7,,0,0,1
625,06:22:00,06:22:00,23,1,,0,0,1
625,06:38:00,06:38:00,11,2,,0,0,1
625,06:43:00,06:43:00,87,3,,0,0,1
626,07:12:00,07:12:00,23,1,,0,0,1
626,07:28:00,07:28:00,11,2,,0,0,1
626,07:33:00,07:33:00,87,3,,0,0,1
627,10:18:00,10:18:00,87,1,,0,0,1
627,10:26:00,10:26:00,20,2,,0,0,1
627,10:38:00,10:38:00,8,3,,0,0,1
627,10:46:00,10:46:00,19,4,,0,0,1
627,10:54:00,10:54:00,18,5,,0,0,1
627,11:02:00,11:02:00,17,6,,0,0,1
627,11:06:00,11:06:00,4,7,,0,0,1
628,10:54:00,10:54:00,87,1,,0,0,1
628,11:02:00,11:02:00,20,2,,0,0,1
628,11:14:00,11:14:00,8,3,,0,0,1
628,11:22:00,11:22:00,19,4,,0,0,1
628,11:30:00,11:30:00,18,5,,0,0,1
628,11:38:00,11:38:00,17,6,,0,0,1
628,11:42:00,11:42:00,4,7,,0,0,1
629,11:30:00,11:30:00,87,1,,0,0,1
629,11:38:00,11:38:00,20,2,,0,0,1
629,11:50:00,11:50:00,8,3,,0,0,1
629,11:58:00,11:58:00,19,4,,0,0,1
629,12:06:00,12:06:00,18,5,,0,0,1
629,12:14:00,12:14:00,17,6,,0,0,1
629,12:18:00,12:18:00,4,7,,0,0,1
630,12:06:00,12:06:00,87,1,,0,0,1
630,12:14:00,12:14:00,20,2,,0,0,1
630,12:26:00,12:26:00,8,3,,0,0,1
630,12:34:00,12:34:00,19,4,,0,0,1
630,12:42:00,12:42:00,18,5,,0,0,1
630,12:50:00,12:50:00,17,6,,0,0,1
630,12:54:00,12:54:00,4,7,,0,0,1
631,12:42:00,12:42:00,87,1,,0,0,1
631,12:50:00,12:50:00,20,2,,0,0,1
631,13:02:00,13:02:00,8,3,,0,0,1
631,13:10:00,13:10:00,19,4,,0,0,1
631,13:18:00,13:18:00,18,5,,0,0,1
631,13:26:00,13:26:00,17,6,,0,0,1
631,13:30:00,13:30:00,4,7,,0,0,1
632,13:18:00,13:18:00,87,1,,0,0,1
632,13:26:00,13:26:00,20,2,,0,0,1
632,13:38:00,13:38:00,8,3,,0,0,1
632,13:46:00,13:46:00,19,4,,0,0,1
632,13:54:00,13:54:00,18,5,,0,0,1
632,14:02:00,14:02:00,17,6,,0,0,1
632,14:06:00,14:06:00,4,7,,0,0,1
633,13:54:00,13:54:00,87,1,,0,0,1
633,14:02:00,14:02:00,20,2,,0,0,1
633,14:14:00,14:14:00,8,3,,0,0,1
633,14:22:00,14:22:00,19,4,,0,0,1
633,14:30:00,14:30:00,18,5,,0,0,1
633,14:38:00,14:38:00,17,6,,0,0,1
633,14:42:00,14:42:00,4,7,,0,0,1
634,14:16:00,14:16:00,87,1,,0,0,1
634,14:24:00,14:24:00,20,2,,0,0,1
634,14:36:00,14:36:00,8,3,,0,0,1
634,14:44:00,14:44:00,19,4,,0,0,1
634,14:52:00,14:52:00,18,5,,0,0,1
634,15:00:00,15:00:00,17,6,,0,0,1
634,15:04:00,15:04:00,4,7,,0,0,1
635,14:38:00,14:38:00,87,1,,0,0,1
635,14:46:00,14:46:00,20,2,,0,0,1
635,14:58:00,14:58:00,8,3,,0,0,1
635,15:06:00,15:06:00,19,4,,0,0,1
635,15:14:00,15:14:00,18,5,,0,0,1
635,15:22:00,15:22:00,17,6,,0,0,1
635,15:26:00,15:26:00,4,7,,0,0,1
636,15:00:00,15:00:00,87,1,,0,0,1
636,15:08:00,15:08:00,20,2,,0,0,1
636,15:20:00,15:20:00,8,3,,0,0,1
636,15:28:00,15:28:00,19,4,,0,0,1
636,15:36:00,15:36:00,18,5,,0,0,1
636,15:44:00,15:44:00,17,6,,0,0,1
636,15:48:00,15:48:00,4,7,,0,0,1
637,15:22:00,15:22:00,87,1,,0,0,1
637,15:30:00,15:30:00,20,2,,0,0,1
637,15:42:00,15:42:00,8,3,,0,0,1
637,15:50:00,15:50:00,19,4,,0,0,1
637,15:58:00,15:58:00,18,5,,0,0,1
637,16:06:00,16:06:00,17,6,,0,0,1
637,16:10:00,16:10:00,4,7,,0,0,1
638,15:44:00,15:44:00,87,1,,0,0,1
638,15:52:00,15:52:00,20,2,,0,0,1
638,16:04:00,16:04:00,8,3,,0,0,1
638,16:12:00,16:12:00,19,4,,0,0,1
638,16:20:00,16:20:00,18,5,,0,0,1
638,16:28:00,16:28:00,17,6,,0,0,1
638,16:32:00,16:32:00,4,7,,0,0,1
639,16:06:00,16:06:00,87,1,,0,0,1
639,16:14:00,16:14:00,20,2,,0,0,1
639,16:26:00,16:26:00,8,3,,0,0,1
639,16:34:00,16:34:00,19,4,,0,0,1
639,16:42:00,16:42:00,18,5,,0,0,1
639,16:50:00,16:50:00,17,6,,0,0,1
639,16:54:00,16:54:00,4,7,,0,0,1
640,16:28:00,16:28:00,87,1,,0,0,1
640,16:36:00,16:36:00,20,2,,0,0,1
640,16:48:00,16:48:00,8,3,,0,0,1
640,16:56:00,16:56:00,19,4,,0,0,1
640,17:04:00,17:04:00,18,5,,0,0,1
640,17:12:00,17:12:00,17,6,,0,0,1
640,17:16:00,17:16:00,4,7,,0,0,1
641,16:50:00,16:50:00,87,1,,0,0,1
641,16:58:00,16:58:00,20,2,,0,0,1
641,17:10:00,17:10:00,8,3,,0,0,1
641,17:18:00,17:18:00,19,4,,0,0,1
641,17:26:00,17:26:00,18,5,,0,0,1
641,17:34:00,17:34:00,17,6,,0,0,1
641,17:38:00,17:38:00,4,7,,0,0,1
642,17:12:00,17:12:00,87,1,,0,0,1
642,17:20:00,17:20:00,20,2,,0,0,1
642,17:32:00,17:32:00,8,3,,0,0,1
642,17:40:00,17:40:00,19,4,,0,0,1
642,17:48:00,17:48:00,18,5,,0,0,1
642,17:56:00,17:56:00,17,6,,0,0,1
642,18:00:00,18:00:00,4,7,,0,0,1
643,17:34:00,17:34:00,87,1,,0,0,1
643,17:42:00,17:42:00,20,2,,0,0,1
643,17:54:00,17:54:00,8,3,,0,0,1
643,18:02:00,18:02:00,19,4,,0,0,1
643,18:10:00,18:10:00,18,5,,0,0,1
643,18:18:00,18:18:00,17,6,,0,0,1
643,18:22:00,18:22:00,4,7,,0,0,1
644,17:56:00,17:56:00,87,1,,0,0,1
644,18:04:00,18:04:00,20,2,,0,0,1
644,18:16:00,18:16:00,8,3,,0,0,1
644,18:24:00,18:24:00,19,4,,0,0,1
644,18:32:00,18:32:00,18,5,,0,0,1
644,18:40:00,18:40:00,17,6,,0,0,1
644,18:44:00,18:44:00,4,7,,0,0,1
645,18:18:00,18:18:00,87,1,,0,0,1
645,18:26:00,18:26:00,20,2,,0,0,1
645,18:38:00,18:38:00,8,3,,0,0,1
645,18:46:00,18:46:00,19,4,,0,0,1
645,18:54:00,18:54:00,18,5,,0,0,1
645,19:02:00,19:02:00,17,6,,0,0,1
645,19:06:00,19:06:00,4,7,,0,0,1
646,18:40:00,18:40:00,87,1,,0,0,1
646,18:48:00,18:48:00,20,2,,0,0,1
646,19:00:00,19:00:00,8,3,,0,0,1
646,19:08:00,19:08:00,19,4,,0,0,1
646,19:16:00,19:16:00,18,5,,0,0,1
646,19:24:00,19:24:00,17,6,,0,0,1
646,19:28:00,19:28:00,4,7,,0,0,1
647,19:02:00,19:02:00,87,1,,0,0,1
647,19:10:00,19:10:00,20,2,,0,0,1
647,19:22:00,19:22:00,8,3,,0,0,1
647,19:30:00,19:30:00,19,4,,0,0,1
647,19:38:00,19:38:00,18,5,,0,0,1
647,19:46:00,19:46:00,17,6,,0,0,1
647,19:50:00,19:50:00,4,7,,0,0,1
648,19:38:00,19:38:00,87,1,,0,0,1
648,19:46:00,19:46:00,20,2,,0,0,1
648,19:58:00,19:58:00,8,3,,0,0,1
648,20:06:00,20:06:00,19,4,,0,0,1
648,20:14:00,20:14:00,18,5,,0,0,1
648,20:22:00,20:22:00,17,6,,0,0,1
648,20:26:00,20:26:00,4,7,,0,0,1
649,20:14:00,20:14:00,87,1,,0,0,1
649,20:22:00,20:22:00,20,2,,0,0,1
649,20:34:00,20:34:00,8,3,,0,0,1
649,20:42:00,20:42:00,19,4,,0,0,1
649,20:50:00,20:50:00,18,5,,0,0,1
649,20:58:00,20:58:00,17,6,,0,0,1
649,21:02:00,21:02:00,4,7,,0,0,1
650,20:50:00,20:50:00,87,1,,0,0,1
650,20:58:00,20:58:00,20,2,,0,0,1
650,21:10:00,21:10:00,8,3,,0,0,1
650,21:18:00,21:18:00,19,4,,0,0,1
650,21:26:00,21:26:00,18,5,,0,0,1
650,21:34:00,21:34:00,17,6,,0,0,1
650,21:38:00,21:38:00,4,7,,0,0,1
651,21:26:00,21:26:00,87,1,,0,0,1
651,21:34:00,21:34:00,20,2,,0,0,1
651,21:46:00,21:46:00,8,3,,0,0,1
651,21:54:00,21:54:00,19,4,,0,0,1
651,22:02:00,22:02:00,18,5,,0,0,1
651,22:10:00,22:10:00,17,6,,0,0,1
651,22:14:00,22:14:00,4,7,,0,0,1
652,11:10:00,11:10:00,4,1,,0,0,1
652,11:18:00,11:18:00,17,2,,0,0,1
652,11:26:00,11:26:00,18,3,,0,0,1
652,11:34:00,11:34:00,19,4,,0,0,1
652,11:43:00,11:43:00,8,5,,0,0,1
652,11:55:00,11:55:00,20,6,,0,0,1
652,11:59:00,11:59:00,87,7,,0,0,1
653,11:46:00,11:46:00,4,1,,0,0,1
653,11:54:00,11:54:00,17,2,,0,0,1
653,12:02:00,12:02:00,18,3,,0,0,1
653,12:10:00,12:10:00,19,4,,0,0,1
653,12:19:00,12:19:00,8,5,,0,0,1
653,12:31:00,12:31:00,20,6,,0,0,1
653,12:35:00,12:35:00,87,7,,0,0,1
654,12:22:00,12:22:00,4,1,,0,0,1
654,12:30:00,12:30:00,17,2,,0,0,1
654,12:38:00,12:38:00,18,3,,0,0,1
654,12:46:00,12:46:00,19,4,,0,0,1
654,12:55:00,12:55:00,8,5,,0,0,1
654,13:07:00,13:07:00,20,6,,0,0,1
654,13:11:00,13:11:00,87,7,,0,0,1
655,12:58:00,12:58:00,4,1,,0,0,1
655,13:06:00,13:06:00,17,2,,0,0,1
655,13:14:00,13:14:00,18,3,,0,0,1
655,13:22:00,13:22:00,19,4,,0,0,1
655,13:31:00,13:31:00,8,5,,0,0,1
655,13:43:00,13:43:00,20,6,,0,0,1
655,13:47:00,13:47:00,87,7,,0,0,1
656,13:34:00,13:34:00,4,1,,0,0,1
656,13:42:00,13:42:00,17,2,,0,0,1
656,13:50:00,13:50:00,18,3,,0,0,1
656,13:58:00,13:58:00,19,4,,0,0,1
656,14:07:00,14:07:00,8,5,,0,0,1
656,14:19:00,14:19:00,20,6,,0,0,1
656,14:23:00,14:23:00,87,7,,0,0,1
658,14:10:00,14:10:00,4,1,,0,0,1
658,14:18:00,14:18:00,17,2,,0,0,1
658,14:26:00,14:26:00,18,3,,0,0,1
658,14:34:00,14:34:00,19,4,,0,0,1
658,14:43:00,14:43:00,8,5,,0,0,1
658,14:55:00,14:55:00,20,6,,0,0,1
658,14:59:00,14:59:00,87,7,,0,0,1
666,14:46:00,14:46:00,4,1,,0,0,1
666,14:54:00,14:54:00,17,2,,0,0,1
666,15:02:00,15:02:00,18,3,,0,0,1
666,15:10:00,15:10:00,19,4,,0,0,1
666,15:19:00,15:19:00,8,5,,0,0,1
666,15:31:00,15:31:00,20,6,,0,0,1
666,15:35:00,15:35:00,87,7,,0,0,1
673,15:08:00,15:08:00,4,1,,0,0,1
673,15:16:00,15:16:00,17,2,,0,0,1
673,15:24:00,15:24:00,18,3,,0,0,1
673,15:32:00,15:32:00,19,4,,0,0,1
673,15:41:00,15:41:00,8,5,,0,0,1
673,15:53:00,15:53:00,20,6,,0,0,1
673,15:57:00,15:57:00,87,7,,0,0,1
674,15:30:00,15:30:00,4,1,,0,0,1
674,15:38:00,15:38:00,17,2,,0,0,1
674,15:46:00,15:46:00,18,3,,0,0,1
674,15:54:00,15:54:00,19,4,,0,0,1
674,16:03:00,16:03:00,8,5,,0,0,1
674,16:15:00,16:15:00,20,6,,0,0,1
674,16:19:00,16:19:00,87,7,,0,0,1
675,15:52:00,15:52:00,4,1,,0,0,1
675,16:00:00,16:00:00,17,2,,0,0,1
675,16:08:00,16:08:00,18,3,,0,0,1
675,16:16:00,16:16:00,19,4,,0,0,1
675,16:25:00,16:25:00,8,5,,0,0,1
675,16:37:00,16:37:00,20,6,,0,0,1
675,16:41:00,16:41:00,87,7,,0,0,1
676,16:14:00,16:14:00,4,1,,0,0,1
676,16:22:00,16:22:00,17,2,,0,0,1
676,16:30:00,16:30:00,18,3,,0,0,1
676,16:38:00,16:38:00,19,4,,0,0,1
676,16:47:00,16:47:00,8,5,,0,0,1
676,16:59:00,16:59:00,20,6,,0,0,1
676,17:03:00,17:03:00,87,7,,0,0,1
677,16:36:00,16:36:00,4,1,,0,0,1
677,16:44:00,16:44:00,17,2,,0,0,1
677,16:52:00,16:52:00,18,3,,0,0,1
677,17:00:00,17:00:00,19,4,,0,0,1
677,17:09:00,17:09:00,8,5,,0,0,1
677,17:21:00,17:21:00,20,6,,0,0,1
677,17:25:00,17:25:00,87,7,,0,0,1
678,16:58:00,16:58:00,4,1,,0,0,1
678,17:06:00,17:06:00,17,2,,0,0,1
678,17:14:00,17:14:00,18,3,,0,0,1
678,17:22:00,17:22:00,19,4,,0,0,1
678,17:31:00,17:31:00,8,5,,0,0,1
678,17:43:00,17:43:00,20,6,,0,0,1
678,17:47:00,17:47:00,87,7,,0,0,1
679,17:20:00,17:20:00,4,1,,0,0,1
679,17:28:00,17:28:00,17,2,,0,0,1
679,17:36:00,17:36:00,18,3,,0,0,1
679,17:44:00,17:44:00,19,4,,0,0,1
679,17:53:00,17:53:00,8,5,,0,0,1
679,18:05:00,18:05:00,20,6,,0,0,1
679,18:09:00,18:09:00,87,7,,0,0,1
680,17:42:00,17:42:00,4,1,,0,0,1
680,17:50:00,17:50:00,17,2,,0,0,1
680,17:58:00,17:58:00,18,3,,0,0,1
680,18:06:00,18:06:00,19,4,,0,0,1
680,18:15:00,18:15:00,8,5,,0,0,1
680,18:27:00,18:27:00,20,6,,0,0,1
680,18:31:00,18:31:00,87,7,,0,0,1
681,18:04:00,18:04:00,4,1,,0,0,1
681,18:12:00,18:12:00,17,2,,0,0,1
681,18:20:00,18:20:00,18,3,,0,0,1
681,18:28:00,18:28:00,19,4,,0,0,1
681,18:37:00,18:37:00,8,5,,0,0,1
681,18:49:00,18:49:00,20,6,,0,0,1
681,18:53:00,18:53:00,87,7,,0,0,1
682,18:26:00,18:26:00,4,1,,0,0,1
682,18:34:00,18:34:00,17,2,,0,0,1
682,18:42:00,18:42:00,18,3,,0,0,1
682,18:50:00,18:50:00,19,4,,0,0,1
682,18:59:00,18:59:00,8,5,,0,0,1
682,19:11:00,19:11:00,20,6,,0,0,1
682,19:15:00,19:15:00,87,7,,0,0,1
683,18:48:00,18:48:00,4,1,,0,0,1
683,18:56:00,18:56:00,17,2,,0,0,1
683,19:04:00,19:04:00,18,3,,0,0,1
683,19:12:00,19:12:00,19,4,,0,0,1
683,19:21:00,19:21:00,8,5,,0,0,1
683,19:33:00,19:33:00,20,6,,0,0,1
683,19:37:00,19:37:00,87,7,,0,0,1
684,06:17:00,06:17:00,115,1,,0,0,1
684,06:25:00,06:25:00,20,2,,0,0,1
684,06:33:00,06:33:00,87,3,,0,0,1
684,06:42:00,06:42:00,24,4,,0,0,1
684,06:54:00,06:54:00,118,5,,0,0,1
685,07:07:00,07:07:00,115,1,,0,0,1
685,07:15:00,07:15:00,20,2,,0,0,1
685,07:23:00,07:23:00,87,3,,0,0,1
685,07:32:00,07:32:00,24,4,,0,0,1
685,07:40:00,07:40:00,111,5,,0,0,1
685,07:52:00,07:52:00,118,6,,0,0,1
686,07:57:00,07:57:00,115,1,,0,0,1
686,08:05:00,08:05:00,20,2,,0,0,1
686,08:13:00,08:13:00,87,3,,0,0,1
686,08:22:00,08:22:00,24,4,,0,0,1
686,08:30:00,08:30:00,111,5,,0,0,1
686,08:42:00,08:42:00,118,6,,0,0,1
687,08:47:00,08:47:00,115,1,,0,0,1
687,08:55:00,08:55:00,20,2,,0,0,1
687,09:03:00,09:03:00,87,3,,0,0,1
687,09:12:00,09:12:00,24,4,,0,0,1
687,09:20:00,09:20:00,111,5,,0,0,1
687,09:32:00,09:32:00,118,6,,0,0,1
688,06:22:00,06:22:00,23,1,,0,0,1
688,06:38:00,06:38:00,11,2,,0,0,1
688,06:43:00,06:43:00,87,3,,0,0,1
689,07:12:00,07:12:00,23,1,,0,0,1
689,07:28:00,07:28:00,11,2,,0,0,1
689,07:33:00,07:33:00,87,3,,0,0,1
690,08:12:00,08:12:00,23,1,,0,0,1
690,08:28:00,08:28:00,11,2,,0,0,1
690,08:33:00,08:33:00,87,3,,0,0,1
691,09:02:00,09:02:00,23,1,,0,0,1
691,09:18:00,09:18:00,11,2,,0,0,1
691,09:23:00,09:23:00,87,3,,0,0,1
692,09:52:00,09:52:00,23,1,,0,0,1
692,10:08:00,10:08:00,11,2,,0,0,1
692,10:13:00,10:13:00,87,3,,0,0,1
693,19:10:00,19:10:00,4,1,,0,0,1
693,19:18:00,19:18:00,17,2,,0,0,1
693,19:26:00,19:26:00,18,3,,0,0,1
693,19:34:00,19:34:00,19,4,,0,0,1
693,19:43:00,19:43:00,8,5,,0,0,1
693,19:55:00,19:55:00,20,6,,0,0,1
693,19:59:00,19:59:00,87,7,,0,0,1
694,19:32:00,19:32:00,4,1,,0,0,1
694,19:40:00,19:40:00,17,2,,0,0,1
694,19:48:00,19:48:00,18,3,,0,0,1
694,19:56:00,19:56:00,19,4,,0,0,1
694,20:05:00,20:05:00,8,5,,0,0,1
694,20:17:00,20:17:00,20,6,,0,0,1
694,20:21:00,20:21:00,87,7,,0,0,1
695,19:54:00,19:54:00,4,1,,0,0,1
695,20:02:00,20:02:00,17,2,,0,0,1
695,20:10:00,20:10:00,18,3,,0,0,1
695,20:18:00,20:18:00,19,4,,0,0,1
695,20:27:00,20:27:00,8,5,,0,0,1
695,20:39:00,20:39:00,20,6,,0,0,1
695,20:43:00,20:43:00,87,7,,0,0,1
696,20:30:00,20:30:00,4,1,,0,0,1
696,20:38:00,20:38:00,17,2,,0,0,1
696,20:46:00,20:46:00,18,3,,0,0,1
696,20:54:00,20:54:00,19,4,,0,0,1
696,21:03:00,21:03:00,8,5,,0,0,1
696,21:15:00,21:15:00,20,6,,0,0,1
696,21:19:00,21:19:00,87,7,,0,0,1
697,21:06:00,21:06:00,4,1,,0,0,1
697,21:14:00,21:14:00,17,2,,0,0,1
697,21:22:00,21:22:00,18,3,,0,0,1
697,21:30:00,21:30:00,19,4,,0,0,1
697,21:39:00,21:39:00,8,5,,0,0,1
697,21:51:00,21:51:00,20,6,,0,0,1
697,21:55:00,21:55:00,87,7,,0,0,1
698,21:42:00,21:42:00,4,1,,0,0,1
698,21:50:00,21:50:00,17,2,,0,0,1
698,21:58:00,21:58:00,18,3,,0,0,1
698,22:06:00,22:06:00,19,4,,0,0,1
698,22:15:00,22:15:00,8,5,,0,0,1
698,22:27:00,22:27:00,20,6,,0,0,1
698,22:31:00,22:31:00,87,7,,0,0,1
699,11:47:00,11:47:00,115,1,,0,0,1
699,11:55:00,11:55:00,20,2,,0,0,1
699,12:03:00,12:03:00,87,3,,0,0,1
699,12:11:00,12:11:00,11,4,,0,0,1
699,12:20:00,12:20:00,24,5,,0,0,1
699,12:28:00,12:28:00,111,6,,0,0,1
699,12:43:00,12:43:00,118,7,,0,0,1
699,12:48:00,12:48:00,23,8,,0,0,1
700,12:52:00,12:52:00,115,1,,0,0,1
700,13:00:00,13:00:00,20,2,,0,0,1
700,13:08:00,13:08:00,87,3,,0,0,1
700,13:16:00,13:16:00,11,4,,0,0,1
700,13:25:00,13:25:00,24,5,,0,0,1
700,13:33:00,13:33:00,111,6,,0,0,1
700,13:48:00,13:48:00,118,7,,0,0,1
700,13:53:00,13:53:00,23,8,,0,0,1
701,13:36:00,13:36:00,115,1,,0,0,1
701,13:44:00,13:44:00,20,2,,0,0,1
701,13:52:00,13:52:00,87,3,,0,0,1
701,14:00:00,14:00:00,11,4,,0,0,1
701,14:09:00,14:09:00,24,5,,0,0,1
701,14:17:00,14:17:00,111,6,,0,0,1
701,14:32:00,14:32:00,118,7,,0,0,1
701,14:37:00,14:37:00,23,8,,0,0,1
702,14:20:00,14:20:00,115,1,,0,0,1
702,14:28:00,14:28:00,20,2,,0,0,1
702,14:36:00,14:36:00,87,3,,0,0,1
702,14:44:00,14:44:00,11,4,,0,0,1
702,14:53:00,14:53:00,24,5,,0,0,1
702,15:01:00,15:01:00,111,6,,0,0,1
702,15:16:00,15:16:00,118,7,,0,0,1
702,15:21:00,15:21:00,23,8,,0,0,1
711,08:12:00,08:12:00,23,1,,0,0,1
711,08:28:00,08:28:00,11,2,,0,0,1
711,08:33:00,08:33:00,87,3,,0,0,1
712,12:52:00,12:52:00,23,1,,0,0,1
712,13:00:00,13:00:00,118,2,,0,0,1
712,13:14:00,13:14:00,111,3,,0,0,1
712,13:22:00,13:22:00,24,4,,0,0,1
712,13:32:00,13:32:00,11,5,,0,0,1
712,13:41:00,13:41:00,87,6,,0,0,1
712,13:48:00,13:48:00,20,7,,0,0,1
712,13:53:00,13:53:00,115,8,,0,0,1
713,13:57:00,13:57:00,23,1,,0,0,1
713,14:05:00,14:05:00,118,2,,0,0,1
713,14:19:00,14:19:00,111,3,,0,0,1
713,14:27:00,14:27:00,24,4,,0,0,1
713,14:37:00,14:37:00,11,5,,0,0,1
713,14:46:00,14:46:00,87,6,,0,0,1
713,14:53:00,14:53:00,20,7,,0,0,1
713,14:58:00,14:58:00,115,8,,0,0,1
714,09:02:00,09:02:00,23,1,,0,0,1
714,09:18:00,09:18:00,11,2,,0,0,1
714,09:23:00,09:23:00,87,3,,0,0,1
715,05:15:00,05:15:00,88,1,,0,0,1
715,05:56:00,05:56:00,118,2,,0,0,1
715,06:08:00,06:08:00,87,3,,0,0,1
716,06:15:00,06:15:00,88,1,,0,0,1
716,06:56:00,06:56:00,118,2,,0,0,1
716,07:08:00,07:08:00,87,3,,0,0,1
717,07:15:00,07:15:00,88,1,,0,0,1
717,07:56:00,07:56:00,118,2,,0,0,1
717,08:08:00,08:08:00,87,3,,0,0,1
718,08:15:00,08:15:00,88,1,,0,0,1
718,08:56:00,08:56:00,118,2,,0,0,1
718,09:08:00,09:08:00,87,3,,0,0,1
719,09:15:00,09:15:00,88,1,,0,0,1
719,09:56:00,09:56:00,118,2,,0,0,1
719,10:08:00,10:08:00,87,3,,0,0,1
720,10:15:00,10:15:00,88,1,,0,0,1
720,10:56:00,10:56:00,118,2,,0,0,1
720,11:08:00,11:08:00,87,3,,0,0,1
721,11:15:00,11:15:00,88,1,,0,0,1
721,11:56:00,11:56:00,118,2,,0,0,1
721,12:08:00,12:08:00,87,3,,0,0,1
722,09:52:00,09:52:00,23,1,,0,0,1
722,10:08:00,10:08:00,11,2,,0,0,1
722,10:13:00,10:13:00,87,3,,0,0,1
723,10:36:00,10:36:00,23,1,,0,0,1
723,10:46:00,10:46:00,118,2,,0,0,1
723,11:00:00,11:00:00,24,3,,0,0,1
723,11:10:00,11:10:00,11,4,,0,0,1
723,11:19:00,11:19:00,87,5,,0,0,1
723,11:28:00,11:28:00,20,6,,0,0,1
723,11:33:00,11:33:00,115,7,,0,0,1
724,11:09:00,11:09:00,23,1,,0,0,1
724,11:19:00,11:19:00,118,2,,0,0,1
724,11:33:00,11:33:00,24,3,,0,0,1
724,11:43:00,11:43:00,11,4,,0,0,1
724,11:52:00,11:52:00,87,5,,0,0,1
724,12:01:00,12:01:00,20,6,,0,0,1
724,12:06:00,12:06:00,115,7,,0,0,1
725,11:40:00,11:40:00,23,1,,0,0,1
725,11:50:00,11:50:00,118,2,,0,0,1
725,12:04:00,12:04:00,24,3,,0,0,1
725,12:14:00,12:14:00,11,4,,0,0,1
725,12:23:00,12:23:00,87,5,,0,0,1
725,12:32:00,12:32:00,20,6,,0,0,1
725,12:37:00,12:37:00,115,7,,0,0,1
726,12:11:00,12:11:00,23,1,,0,0,1
726,12:21:00,12:21:00,118,2,,0,0,1
726,12:35:00,12:35:00,24,3,,0,0,1
726,12:45:00,12:45:00,11,4,,0,0,1
726,12:54:00,12:54:00,87,5,,0,0,1
726,13:03:00,13:03:00,20,6,,0,0,1
726,13:08:00,13:08:00,115,7,,0,0,1
727,12:42:00,12:42:00,23,1,,0,0,1
727,12:52:00,12:52:00,118,2,,0,0,1
727,13:06:00,13:06:00,24,3,,0,0,1
727,13:16:00,13:16:00,11,4,,0,0,1
727,13:25:00,13:25:00,87,5,,0,0,1
727,13:34:00,13:34:00,20,6,,0,0,1
727,13:39:00,13:39:00,115,7,,0,0,1
728,13:13:00,13:13:00,23,1,,0,0,1
728,13:23:00,13:23:00,118,2,,0,0,1
728,13:37:00,13:37:00,24,3,,0,0,1
728,13:47:00,13:47:00,11,4,,0,0,1
728,13:56:00,13:56:00,87,5,,0,0,1
728,14:05:00,14:05:00,20,6,,0,0,1
728,14:10:00,14:10:00,115,7,,0,0,1
729,13:44:00,13:44:00,23,1,,0,0,1
729,13:54:00,13:54:00,118,2,,0,0,1
729,14:08:00,14:08:00,24,3,,0,0,1
729,14:18:00,14:18:00,11,4,,0,0,1
729,14:27:00,14:27:00,87,5,,0,0,1
729,14:36:00,14:36:00,20,6,,0,0,1
